index,token0,token1,poolAddress,binStep,protocol,blockNumber
413,0x64D72f004Fd360aC36998C8117e6bA870B496Fc0,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x5f343dd35D41cce161D0e836a2317602725e3aa6,25.0,traderjoe,42563147.0
414,0x02D980A0D7AF3fb7Cf7Df8cB35d9eDBCF355f665,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x66790e23Ae5deA4CfDE4e9D9d996D73d47d65Fc4,100.0,traderjoe,42568843.0
415,0x90D1ad4165E7aD06b0019782320131c295B66993,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4aBf14A6f021297f38D1cC7Ec26De698c0c08832,100.0,traderjoe,42569459.0
416,0x33335cf7D6c740c8435f3CE098672223aC6bbfE3,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xBD525076d8f90836fc586f2b36F62195A2211Bf2,100.0,traderjoe,42570004.0
417,0x694200a68B18232916353250955bE220e88c5cBB,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x51684d6e8EEC82fE4DBD9f7359A7FE31740c4259,100.0,traderjoe,42571719.0
418,0x239c1d2fb158113Dc4B10133b66d7516207879c5,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x1e42a4507CBDA26CAE705e1AE3741A1eA5c27E2b,100.0,traderjoe,42579893.0
419,0x9f1453d0fADC73aE12d4e1BD8311AA2463AE7d0D,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xCf672d35e9835C8Cba40EF386F97f017A37be197,25.0,traderjoe,42588308.0
420,0x9f1453d0fADC73aE12d4e1BD8311AA2463AE7d0D,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4cBF6ebDF23b086ea7258Ba13f80804A748Edc4c,50.0,traderjoe,42588770.0
421,0x6EAdB4a5D0D879a123D8152C580532f36f320BBB,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x99167Ada45BeDDCcDF588679e6D299757E30D197,100.0,traderjoe,42595510.0
422,0x1dACB177B5199c494441816B729B47be686c1ddE,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x0b25091BC0d26837870D962b61A0a559648eC0fC,25.0,traderjoe,42605732.0
423,0x1dACB177B5199c494441816B729B47be686c1ddE,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7E22a067b9f02c6c4dc7D7f54E2a9bc16C314d1c,100.0,traderjoe,42605915.0
424,0x956CFf2cE99f611fa727Fdf823dFc73329141CD0,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7b3a9715e4Be7F506ee901C8fD0eC6D39CA41571,100.0,traderjoe,42609219.0
425,0x189Fb5e51ac45644dCeae28F156E0456BAab1b2B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x13a2500D522Eaa4DA30a63d65D7D5b2541a320ef,25.0,traderjoe,42627458.0
426,0x548782fBBb0C918cD2EbAd4BFa79Ece07a3D2ec8,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xDF060AB8AA9Cf2Fb08A77252B323dD1f665002CA,100.0,traderjoe,42632847.0
427,0x58CAB33C77DeFF19F876E6f6aBbb88399356e9f3,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xD06B097519318Ce5b233E8C92a86E2a4837ecC6B,100.0,traderjoe,42653825.0
428,0xfC5f2ec91F5785863EAAe827f4Aa3E9c28dD8FEa,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7A23a06ab05C971224075332F891282532d431bD,100.0,traderjoe,42680671.0
429,0x47a3D80864171Bd0D5C775950610a1a9dd376200,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x207b1500038987ED692ce4ddE42ee983DCCfEB59,100.0,traderjoe,42680934.0
430,0x04f388E30BfD03f357AE061ec5680c7e4ac4cF09,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x91Be101843c34F963B4E3C21b3fB13248B1DCD60,100.0,traderjoe,42684740.0
431,0xc8E7fB72B53D08C4f95b93b390ed3f132d03f2D5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x6f5FC7B60ae16363DFf6FEfE931FaEE154884996,100.0,traderjoe,42686061.0
432,0x3eEFe43c1f953Dba8d8ee2618770C9aaE7234C27,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xb6C0e969D9f6750c7857DAbDe198Fe829DC8CD7B,100.0,traderjoe,42687410.0
433,0xdC6256547F45a009068De4cF8c2842242Fe15694,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0xd2819fdc58787793962CeD8aD8E73Fd0D50bAfAB,100.0,traderjoe,42688326.0
434,0xFB0a5623cE035Fd8f82C0715cfc132140af6e84B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xf24B15766a50C8d1A372e72e22D92a7668E7592e,100.0,traderjoe,42691526.0
435,0xB947cdacC4998985106cA278dF2A23875c5a8363,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xf5B5FFaE6aE1c46a40F91580783069c81eaFf1A6,100.0,traderjoe,42693491.0
436,0x985a16c56580FF490c1FdA4E1e3a827038339121,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x981051e45C0B16a259557ce56DD16220914C7871,25.0,traderjoe,42694626.0
437,0x47688890d97D27C21D12D62776190E245A4a1A2B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x1Ec917F659fB8f7932d92F8C3bE9ccc4870A8666,100.0,traderjoe,42696170.0
438,0x2c7651Ce09cEd5820d94599fBB54BcA08f0c7270,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x6738433C6A08F76cA4605511d4Fd843338e5Eb20,100.0,traderjoe,42732349.0
439,0x4223b7CF16ac8FDE99b1595454D26e92B021677C,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x3D8854BD17C06c6190DF38eDaDb5bADcfEadd0fA,100.0,traderjoe,42733083.0
440,0x3D1D50447bd1Cc5B633C44c359D9312F9CC56EB6,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x08A28d54c354Adf4429207363b477aA21E8A912f,100.0,traderjoe,42733565.0
441,0x7209Da164CFfA17E1a2bCdD8CB87eD878f85d938,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x859Bf12c60e16A2DD4fF551baA8023dA52b84612,100.0,traderjoe,42736361.0
442,0x05B0Def5c00bA371683D7035934BcF82B737C364,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xf4002901e2BCFD14151afd5dc3DEa66eD3d9BaCe,100.0,traderjoe,42746326.0
443,0xF25a5C767aCB57f9Ea96f5FeE28aDDA7218b5AED,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7853dBbBa15cCCCd381fc8BF486aC2e8697fb085,100.0,traderjoe,42756435.0
444,0x2cBDd9E70BE69fa16bBb6a2A598b9AFCD4D8633f,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x3ca414fE015a5d0D6EAF8603059443177a8F22ed,50.0,traderjoe,42760229.0
445,0x5Ac04b69bDE6f67C0bd5D6bA6fD5D816548b066a,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0xf88cC3FD192e0561734a1ad20E9f8d3E0a5ec61a,100.0,traderjoe,42764034.0
446,0xE4fFA0637B6552ee3dFFcFEBC5e17fA4D37279CE,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xD22fd0b42d6878cd507C5a35e4437f927235944C,50.0,traderjoe,42767834.0
447,0x0Aef28639842753467B0a56b8d9d2600986046Cf,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x006993A4304dBf23558CE5CE212fB189da21be7b,50.0,traderjoe,42771605.0
448,0x6B9c4192bCB8b845c2D127f6F4E0535185431056,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9E4fF61b91351c5337D70f61aD691491e28a15cF,50.0,traderjoe,42772296.0
449,0xc7198437980c041c805A1EDcbA50c1Ce5db95118,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x62318b2C41Deda391AbcA4D0af9aDcD1507c4e7b,100.0,traderjoe,42772446.0
450,0x0a427d819230cBe94cecD1172F92c444824609F2,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xe3f25cC6daf2FC5833f1D2a51BAF6eE25a1f883C,50.0,traderjoe,42774654.0
451,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x55a50aDBa067530b96d30225f9de86640431e86f,5.0,traderjoe,42775980.0
452,0xAcFb898Cff266E53278cC0124fC2C7C94C8cB9a5,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0xf6976BF60a0FC7954f1438E782A60ae3815c76a2,100.0,traderjoe,42776543.0
453,0x184ff13B3EBCB25Be44e860163A5D8391Dd568c1,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x71093ef72f51C8170d562ebB7018b850B511C092,100.0,traderjoe,42776661.0
454,0x8aD25B0083C9879942A64f00F20a70D3278f6187,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x6a15a4d5Bf3C0004c28aa1a67af0A32C54a140AE,100.0,traderjoe,42777483.0
455,0x3F78F83E11f5a24F3FCd01622A2f2BCe9C650BB5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xc0cD128A2752a23F977F62955Ff3664cc40eF851,100.0,traderjoe,42780850.0
456,0xa75F07b453906Bdc1BFd6a1793dE49A4D89d48ab,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x57C9C472CC8C906131676CD3dE21C6B1B1A110c8,100.0,traderjoe,42782516.0
457,0xAcFb898Cff266E53278cC0124fC2C7C94C8cB9a5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xdfB96ac89594D726295be279b43f10804DA005F6,50.0,traderjoe,42783018.0
458,0x8aD25B0083C9879942A64f00F20a70D3278f6187,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xeb76404083Ad03A1Da2adbeA3564B341005c86BD,25.0,traderjoe,42783967.0
459,0xc8E7fB72B53D08C4f95b93b390ed3f132d03f2D5,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x844016Fda2F8416f16Bfd1FD313B8f878e86F2bE,100.0,traderjoe,42788918.0
460,0x63a72806098Bd3D9520cC43356dD78afe5D386D9,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0xBC8C609a6bB42099A796df4383dc8E05566851a7,100.0,traderjoe,42790024.0
461,0x90714f6dCD3189A6B1A3b0AF890ea37958b77370,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xc085194c0CDc9378F4CdaF1f98720A9057df1987,50.0,traderjoe,42790873.0
462,0xa9b2e49FFd9C77afb1A8C6485Ede799A4f2fc256,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x641C0e6BBF6db40E16ae0c512D5C1fF600fA0694,50.0,traderjoe,42791240.0
463,0xc8E7fB72B53D08C4f95b93b390ed3f132d03f2D5,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0xb482bDD376a3bDA89E28BAba9eA06E07748a6519,25.0,traderjoe,42793051.0
464,0xAaA8f490b2269CC9a4C77ECEf63a6DB8754e00b9,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xb0b39DB8E3206234C233DE90C7796516B70fb915,100.0,traderjoe,42794533.0
465,0x0FfeB86fc63e3B92C2EAeC3b7A3EAbc2bD3AFd6E,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9AD22ACD60e2385d249571b086d4022008F656BA,50.0,traderjoe,42802649.0
466,0xa5Dbc83ce195b93602F1907CeBB8A2eC99b016C3,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xFD53Ea364Fbe877D6C592aF4a2d16AB6955Ca6Eb,100.0,traderjoe,42805329.0
467,0x5EC6E8e4a2B99D41E8FAc295aD89adD97866A067,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xfc9E478F96397C5e78feaa9db483E2767Efe7f63,100.0,traderjoe,42805860.0
468,0x73f49d00AC1B520F94d11248808c40774aeb0802,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x709ab779dDF45806554E8B24DECCec3E860C5b23,100.0,traderjoe,42809756.0
469,0x7c36A5932a9A5B7f1A3270071084d1B53C11b556,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x663b23eccD561547F5c7C5e9db395f16d942E28b,100.0,traderjoe,42812813.0
470,0x833aC6f370dC071936180629B02F91f6Cb36944B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xde7a8bdea136A39D77E3ff1B1645D94275b1c380,100.0,traderjoe,42818426.0
471,0x2EB6D04e49b99eB1fF041001Dd00100b9d46b328,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xeD36e641812177347CDdaDAeC3ADa3CE8C3C80FD,100.0,traderjoe,42818872.0
472,0x449674B82F05d498E126Dd6615a1057A9c088f2C,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x2ab17B0B7ABecb47A8eCF57153d1A9e5b4f9489D,100.0,traderjoe,42819422.0
473,0xc458b5f6e1aBf06956c6fdC5024F5802a7C3C4ef,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4062BeAFC45C0a620BC4e9921De4F22e3Bd90232,100.0,traderjoe,42819461.0
474,0x564f938cef8535ADa20a816af3b11080332bb31f,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x6476095EDD43F976Fc6920a97a785C9b022aEEAE,100.0,traderjoe,42820758.0
475,0x4F94b8AEF08c92fEfe416af073F1Df1E284438EC,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x5fc0D69e5370fF1Ab7eD76c54Ef05264F23bBBA1,50.0,traderjoe,42824617.0
476,0xCF7Cc39123e35AF07171981301bEE6D13EFAc1Fe,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x660Fc5c5B1491B56a74a6BAa8899e70dcE134835,50.0,traderjoe,42827413.0
477,0x9270cA2Df180E396B491301C580AE6a26Be7A76d,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x36abA15a1A93d4E7d5f26D221c1374C1e3994ce1,100.0,traderjoe,42833201.0
478,0x932ddB75eB4b58bD52E89C0FE989ef1578297446,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x05be63ECd788aBFF759b996609DbDa7E631a88a9,100.0,traderjoe,42835593.0
479,0x4c83c54f37Da57bA163D8133dAa454B7A007c9FD,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x2854Cc8B1F1779E4425E16422B8e34e7B8f335a1,100.0,traderjoe,42837067.0
480,0x8439Fa4D52374dc690F07F1F3935328c4d439AcD,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x74Dafe8D7B4C99341db145915689f8454C6ab3c6,50.0,traderjoe,42840270.0
481,0xe82153B52600239Eb83f35E7228C933F8CdE2E35,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9bF8FD37292982d106C7D522B62270Be6C34208C,100.0,traderjoe,42841611.0
482,0x8aD25B0083C9879942A64f00F20a70D3278f6187,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x0bf5225e1AbeC668BCc897A70DFAf4a1b73738fa,100.0,traderjoe,42844652.0
483,0xfeF99ff743502d5299462B580Dd566e572d225A6,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4b747591dD4917Cab41A0f553dEfCda4F875210F,100.0,traderjoe,42845206.0
484,0xDcd6FdC749344422E81C6F2C50c10EcB757B0513,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9379122a55Ae82CFB9fe1eB9F57fD77f8af1E1DD,100.0,traderjoe,42845661.0
485,0x54e1b738b4fe27FE823bAED823aEa05d3bE758c7,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xB638fB2aadE66EB74d366C8D2c5328c7E7Aa834f,25.0,traderjoe,42856314.0
486,0x674dC15ED09D22be89702E8457955664b722fDc1,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xde8DF8cb19F5DF25A3609A247369Cf6A77199058,100.0,traderjoe,42856627.0
487,0x2b1D36f5B61AdDAf7DA7ebbd11B35FD8cfb0DE31,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xbC27FC30D6638f4e5c8eddCF772097B4a3A90015,100.0,traderjoe,42858984.0
488,0x20a57b32eED759105a725aF808aF6D601b88Fadb,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xA27fA3fB2a01fA0aB27EFf03AA756e5b67593495,100.0,traderjoe,42859123.0
489,0xD11dF5A8a434e517F72379801b46fDf54d91b240,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x06a0779301AdACDD18A7163e350D7bA2Ef4f3B55,100.0,traderjoe,42864317.0
490,0x4D25F04717160b63E4d4D902AE9962722412A777,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0xf53369bC9f9913dc1F4519dA6a541083f8F2931C,100.0,traderjoe,42864516.0
491,0x8aD25B0083C9879942A64f00F20a70D3278f6187,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x076495fbFDFf0D31dbB3D7Ae83Ae48D0b48544b2,100.0,traderjoe,42865503.0
492,0x102F8e05e766A3067d2A7EE7D0b8fd76bFd2159C,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x6ef8aE4B71d750E35EFB34D72e8159Ddf6a07fA7,100.0,traderjoe,42870809.0
493,0x07B057133d28d44Fc1C917D8F77A5a8099f01A97,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xa0cb1032EfBd5C95189163fF9C9FF954B17E4B89,100.0,traderjoe,42873239.0
494,0x64848A3c71c051C63788E0FCfC891a98bc78CA08,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x556361FEd011bb9e571a83C48b0Bf01Dce76542C,25.0,traderjoe,42880185.0
495,0x779395dF350Fa4977b8b8680BB2dDb45d316ffEe,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x14cbcd730d5B20f6aae34795e14bC20435BC60ab,50.0,traderjoe,42880410.0
496,0x779395dF350Fa4977b8b8680BB2dDb45d316ffEe,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x3C5ce22625a0E5c29bA9E311216c30895482EF5D,50.0,traderjoe,42881918.0
497,0x6C737066F4410a7B12219eA1B32b32C4DdC11bb3,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x3373A310f6d3903Ce109923A87a5Dc71653bD02B,50.0,traderjoe,42883415.0
498,0x2f1b1956Bf312fA66236B9126DF5177Ef7530919,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xD3E1177eDe0f85039A8b0a9C9A473cfEefe8F89c,25.0,traderjoe,42884000.0
499,0x2e6f1150A822EFc4A12a89ad32dF647804a3c89e,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x1628C56BC6B801Ee7767Aa74Cf48c813BB15913B,100.0,traderjoe,42884114.0
500,0x242e2469A0f2d3DF84190125e03313d941779818,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xc783df06185AEB50C21461d98F7C9333aa102B44,50.0,traderjoe,42884293.0
501,0x5db9d8AB851177404063e398e8355c11BA913542,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xDa54518606a9A7aA52330855de2CA31eab79062F,25.0,traderjoe,42884622.0
502,0xa34D0838467b19E0F6EB2451AA64B819cD296157,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xa3b746bEBD136a1C0b4446F267CBC86602e70d21,100.0,traderjoe,42884855.0
503,0xefBf5b248614488a8cD1b0cc1B1cad94f63932F2,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xd63127A0F92F3f4e31f5C10cEbAcc0C4C500CE28,25.0,traderjoe,42890194.0
504,0x54DC305fd3542d402baFDCDE0574Eb9a0A893408,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xc4Cd45c64457FE555ff64d772F9f4D94ed43411d,100.0,traderjoe,42894430.0
505,0xc094f327A80eB331BaCd1318D0F68cEB9A3b3ce2,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xCca80415583b150562a646f7E6791EAf3777A3c8,50.0,traderjoe,42894602.0
506,0x5a5e3122E4285b1eB4D5a5A16E927dc6F677866b,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xa8EB2229812919B1Fb9FFb99975CD6545F9e49D4,100.0,traderjoe,42901952.0
507,0x87Ded733b3f25b02Ac9d753c333Ec552101bF670,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x17144bC9EEAF290B19CAc26f1DC5EF12F1Bf848E,100.0,traderjoe,42903812.0
508,0x6d0467F4c4B9846f959A58137133CB8E35AFEa08,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x8cE7104E77f6d84ce2BEA884B37Ec59f786AA005,50.0,traderjoe,42905908.0
509,0xfA461e94c37aC925f4EA8fBC69188873BE880346,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x031041Dd404851A9859f4E2E639e6ff3eBe16A2d,25.0,traderjoe,42906753.0
510,0xeD2747555248069B44e130f5B0d0727822fF19c5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x439E4085755FD52eBD0AaB918f630f70ccc1F934,25.0,traderjoe,42906905.0
511,0xF00ba20336fB21875da8bCDC8ff9E148eCAa53E5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7a9Ea680340800993f40be303aa8Cd930DD8aC38,25.0,traderjoe,42906999.0
512,0x6AA2293fb52497497bF7AFB8DE90Afd4Bfaf7a0E,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xD68ADD78AB27d5aF1754d1636B66d6E9cEB8a95f,100.0,traderjoe,42907745.0
513,0x90CE071CEB69a0D93c39e29f9053013229dC9b80,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x696335E58E118001fd8B81BF3669378D28665188,50.0,traderjoe,42914188.0
514,0x31Fc192175B00Ce009af5138c38377a2a34d7246,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x67a7AdfA77454df66627fFEE56F37A9A347575Db,25.0,traderjoe,42914884.0
515,0x078404004442c3f2B0F1868947BC275976f0089a,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0xaC2c5FA4bEfd250D7926cf09Be4F93D5b42D7c04,25.0,traderjoe,42915754.0
516,0x8aD25B0083C9879942A64f00F20a70D3278f6187,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x0C83c3D04fc5B1059c12476feB06Dd14B7503Fe2,25.0,traderjoe,42916130.0
517,0x49dF7cE3270884A70C27277bd4B2197834E68e7A,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x8F15e45E9603D37e5c7ADb87101B1A9C212faFC5,25.0,traderjoe,42916585.0
518,0x420FcA0121DC28039145009570975747295f2329,0x152b9d0FdC40C096757F570A51E494bd4b943E50,0x8fe92E704D366aB17Fe8495bD955E1cD8024BeC1,100.0,traderjoe,42917956.0
519,0x264c1383EA520f73dd837F915ef3a732e204a493,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x561A930A458350a7e9FcB91EF32e68C12dBEBa28,100.0,traderjoe,42919786.0
520,0x87bbFc9DCB66Caa8ce7582A3F17B60a25cd8A248,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x65659F44053EAF634eF924edB6427014b6F00b60,100.0,traderjoe,42930492.0
521,0xE1b0ef41B9be5CF34cF01E48CBb6f3b83ef3588D,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xdd208B9262D73c3D4fd2682aF2AbcEE9588b4032,100.0,traderjoe,42931388.0
522,0xEbB5d4959B2FbA6318FbDa7d03cd44aE771fc999,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x35E38AFa03316Fb77133907aC8f5b198a1169AC6,100.0,traderjoe,42937597.0
523,0x20620a6394d19fED36FAe79c05223D863E9A6848,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xE1344c9563390955d2313997D4F4AACdEf2ec0B8,25.0,traderjoe,42939275.0
524,0x7C335cAA01ADb8fB346b2308D3c5A1B330B53b2B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x74b927C83b2E1A51DA9293112805283f81aAB704,25.0,traderjoe,42940025.0
525,0x4F7cE273d34fc3513673De88781aF62edCaC84Ec,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xB6ebfa2D209b65A69c422CE952ae2716b25170A0,100.0,traderjoe,42942098.0
526,0x7A3aab2E0C3b983ed3264779d1D024f587BD1525,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x046A7665392c1539DBde0c127727E1C4Ad921650,100.0,traderjoe,42943059.0
527,0xB28abac8Ff61E29194c959eD9b94aA58B0f40Cc9,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xa760bFA2C4E4dE07E2c9CbbB0FAFCA44Cc000ef5,25.0,traderjoe,42945325.0
528,0xD1433e5f40D555524fF3cc4Eed2f0EB0067C6861,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7c30e5B48896C82D713079B100AeC9Dc620aE1ed,100.0,traderjoe,42945514.0
529,0x767617FcABB7a48bB59d0BBe02DC12031533fF5B,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xb5f0C5b9a06af9D5955de6428240a153Fa300926,100.0,traderjoe,42945914.0
530,0xF1f537F778A9C5Db46d1CB5b55Bd899427291F7b,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x8557bF5d8cd7De9C1Ba2B50b25595f53b69d4Bd9,25.0,traderjoe,42947468.0
531,0x103eB9A126680a1625f43A0Be7567e06ef0bB7dD,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x8DD54B8f95cAD8e2eE355eeeA56083DdF206451A,25.0,traderjoe,42948336.0
532,0x5EE8180571E4ce7F81b0EA1AA75571F910ECf16E,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x64B103f4762d5764181444EAEE2423dd0E0D0dE2,100.0,traderjoe,42948439.0
533,0x83edD74004f8b22cD201687AB61d66f0d89864f6,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x51281A433063E7634e98A42c2B595677202682E0,100.0,traderjoe,42950012.0
534,0x9B01738419761D1cf54eF6eAd36139e993294648,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xE252eb647283fe2a7AcB3A958b334b0d6B5d6128,25.0,traderjoe,42950142.0
535,0x77AadffF4C5D2D401699c29b5eE0Dfab8C9Ad4B5,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x0A23dF59077C1A5f76EEA81296EaBBd7141390C4,100.0,traderjoe,42950602.0
536,0x982F9aFd869CF08D9Ca74657a442508bBCf008c0,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x05134d82cD4fF2Cb976173801ef831205d04a4F3,50.0,traderjoe,42968885.0
537,0xfcd237be07796a5dfFf749fC10ce745c5857408d,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7A078f6B16713621adf9f0532fc4Dfe37a04c44B,100.0,traderjoe,42972500.0
538,0xaC800FD6159c2a2CB8fC31EF74621eB430287a5A,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x41cD079ef1510B52506ABda8a7DBeeAd0802CcA4,100.0,traderjoe,42973201.0
